SerialNo,SubsetNo,X,Y,Xオリジナル,Yオリジナル,垂直ひずみ成分εx,垂直ひずみ成分εy,せん断ひずみ成分γxy,主ひずみε1,主ひずみε2,主せん断ひずみγ1,主ひずみ方向θ,体積ひずみ(平面ひずみ条件)εV,応力0MPa_GN_Resample
7361,7361,110,58,1910,1028,0,0,0,0,0,0,0,0,14
7362,7362,111,58,1926,1028,0,0,0,0,0,0,0,0,14
7363,7363,112,58,1942,1028,0,0,0,0,0,0,0,0,14
7364,7364,113,58,1958,1028,0,0,0,0,0,0,0,0,14
7365,7365,114,58,1974,1028,0,0,0,0,0,0,0,0,14
7366,7366,115,58,1990,1028,0,0,0,0,0,0,0,0,14
7367,7367,116,58,2006,1028,0,0,0,0,0,0,0,0,14
7368,7368,117,58,2022,1028,0,0,0,0,0,0,0,0,14
7369,7369,118,58,2038,1028,0,0,0,0,0,0,0,0,14
7370,7370,119,58,2054,1028,0,0,0,0,0,0,0,0,14
7371,7371,120,58,2070,1028,0,0,0,0,0,0,0,0,14
7372,7372,121,58,2086,1028,0,0,0,0,0,0,0,0,14
7373,7373,122,58,2102,1028,0,0,0,0,0,0,0,0,14
7374,7374,123,58,2118,1028,0,0,0,0,0,0,0,0,14
7375,7375,124,58,2134,1028,0,0,0,0,0,0,0,0,19
7376,7376,0,59,150,1044,0,0,0,0,0,0,0,0,19
7377,7377,1,59,166,1044,0,0,0,0,0,0,0,0,19
7378,7378,2,59,182,1044,0,0,0,0,0,0,0,0,19
7379,7379,3,59,198,1044,0,0,0,0,0,0,0,0,19
7380,7380,4,59,214,1044,0,0,0,0,0,0,0,0,19
7381,7381,5,59,230,1044,0,0,0,0,0,0,0,0,19
7382,7382,6,59,246,1044,0,0,0,0,0,0,0,0,19
7383,7383,7,59,262,1044,0,0,0,0,0,0,0,0,19
7384,7384,8,59,278,1044,0,0,0,0,0,0,0,0,19
7385,7385,9,59,294,1044,0,0,0,0,0,0,0,0,19
7386,7386,10,59,310,1044,0,0,0,0,0,0,0,0,19
7387,7387,11,59,326,1044,0,0,0,0,0,0,0,0,19
7388,7388,12,59,342,1044,0,0,0,0,0,0,0,0,19
7389,7389,13,59,358,1044,0,0,0,0,0,0,0,0,19
7390,7390,14,59,374,1044,0,0,0,0,0,0,0,0,19
7391,7391,15,59,390,1044,0,0,0,0,0,0,0,0,19
7392,7392,16,59,406,1044,0,0,0,0,0,0,0,0,19
7393,7393,17,59,422,1044,0,0,0,0,0,0,0,0,19
7394,7394,18,59,438,1044,0,0,0,0,0,0,0,0,19
7395,7395,19,59,454,1044,0,0,0,0,0,0,0,0,19
7396,7396,20,59,470,1044,0,0,0,0,0,0,0,0,19
7397,7397,21,59,486,1044,0,0,0,0,0,0,0,0,19
7398,7398,22,59,502,1044,0,0,0,0,0,0,0,0,19
7399,7399,23,59,518,1044,0,0,0,0,0,0,0,0,19
7400,7400,24,59,534,1044,0,0,0,0,0,0,0,0,19
7401,7401,25,59,550,1044,0,0,0,0,0,0,0,0,19
7402,7402,26,59,566,1044,0,0,0,0,0,0,0,0,19
7403,7403,27,59,582,1044,0,0,0,0,0,0,0,0,19
7404,7404,28,59,598,1044,0,0,0,0,0,0,0,0,19
7405,7405,29,59,614,1044,0,0,0,0,0,0,0,0,19
7406,7406,30,59,630,1044,0,0,0,0,0,0,0,0,19
7407,7407,31,59,646,1044,0,0,0,0,0,0,0,0,19
7408,7408,32,59,662,1044,0,0,0,0,0,0,0,0,19
7409,7409,33,59,678,1044,0,0,0,0,0,0,0,0,19
7410,7410,34,59,694,1044,0,0,0,0,0,0,0,0,19
7411,7411,35,59,710,1044,0,0,0,0,0,0,0,0,19
7412,7412,36,59,726,1044,0,0,0,0,0,0,0,0,19
7413,7413,37,59,742,1044,0,0,0,0,0,0,0,0,19
7414,7414,38,59,758,1044,0,0,0,0,0,0,0,0,19
7415,7415,39,59,774,1044,0,0,0,0,0,0,0,0,19
7416,7416,40,59,790,1044,0,0,0,0,0,0,0,0,19
7417,7417,41,59,806,1044,0,0,0,0,0,0,0,0,19
7418,7418,42,59,822,1044,0,0,0,0,0,0,0,0,19
7419,7419,43,59,838,1044,0,0,0,0,0,0,0,0,18
7420,7420,44,59,854,1044,0,0,0,0,0,0,0,0,18
7421,7421,45,59,870,1044,0,0,0,0,0,0,0,0,18
7422,7422,46,59,886,1044,0,0,0,0,0,0,0,0,18
7423,7423,47,59,902,1044,0,0,0,0,0,0,0,0,18
7424,7424,48,59,918,1044,0,0,0,0,0,0,0,0,18
7425,7425,49,59,934,1044,0,0,0,0,0,0,0,0,18
7426,7426,50,59,950,1044,0,0,0,0,0,0,0,0,18
7427,7427,51,59,966,1044,0,0,0,0,0,0,0,0,18
7428,7428,52,59,982,1044,0,0,0,0,0,0,0,0,20
7429,7429,53,59,998,1044,0,0,0,0,0,0,0,0,20
7430,7430,54,59,1014,1044,0,0,0,0,0,0,0,0,20
7431,7431,55,59,1030,1044,0,0,0,0,0,0,0,0,20
7432,7432,56,59,1046,1044,0,0,0,0,0,0,0,0,20
7433,7433,57,59,1062,1044,0,0,0,0,0,0,0,0,20
7434,7434,58,59,1078,1044,0,0,0,0,0,0,0,0,20
7435,7435,59,59,1094,1044,0,0,0,0,0,0,0,0,20
7436,7436,60,59,1110,1044,0,0,0,0,0,0,0,0,20
7437,7437,61,59,1126,1044,0,0,0,0,0,0,0,0,20
7438,7438,62,59,1142,1044,0,0,0,0,0,0,0,0,20
7439,7439,63,59,1158,1044,0,0,0,0,0,0,0,0,20
7440,7440,64,59,1174,1044,0,0,0,0,0,0,0,0,20
7441,7441,65,59,1190,1044,0,0,0,0,0,0,0,0,20
7442,7442,66,59,1206,1044,0,0,0,0,0,0,0,0,20
7443,7443,67,59,1222,1044,0,0,0,0,0,0,0,0,20
7444,7444,68,59,1238,1044,0,0,0,0,0,0,0,0,20
7445,7445,69,59,1254,1044,0,0,0,0,0,0,0,0,20
7446,7446,70,59,1270,1044,0,0,0,0,0,0,0,0,20
7447,7447,71,59,1286,1044,0,0,0,0,0,0,0,0,20
7448,7448,72,59,1302,1044,0,0,0,0,0,0,0,0,20
7449,7449,73,59,1318,1044,0,0,0,0,0,0,0,0,20
7450,7450,74,59,1334,1044,0,0,0,0,0,0,0,0,20
7451,7451,75,59,1350,1044,0,0,0,0,0,0,0,0,20
7452,7452,76,59,1366,1044,0,0,0,0,0,0,0,0,20
7453,7453,77,59,1382,1044,0,0,0,0,0,0,0,0,21
7454,7454,78,59,1398,1044,0,0,0,0,0,0,0,0,21
7455,7455,79,59,1414,1044,0,0,0,0,0,0,0,0,21
7456,7456,80,59,1430,1044,0,0,0,0,0,0,0,0,21
7457,7457,81,59,1446,1044,0,0,0,0,0,0,0,0,21
7458,7458,82,59,1462,1044,0,0,0,0,0,0,0,0,21
7459,7459,83,59,1478,1044,0,0,0,0,0,0,0,0,21
7460,7460,84,59,1494,1044,0,0,0,0,0,0,0,0,21
7461,7461,85,59,1510,1044,0,0,0,0,0,0,0,0,21
7462,7462,86,59,1526,1044,0,0,0,0,0,0,0,0,21
7463,7463,87,59,1542,1044,0,0,0,0,0,0,0,0,21
7464,7464,88,59,1558,1044,0,0,0,0,0,0,0,0,21
7465,7465,89,59,1574,1044,0,0,0,0,0,0,0,0,21
7466,7466,90,59,1590,1044,0,0,0,0,0,0,0,0,21
7467,7467,91,59,1606,1044,0,0,0,0,0,0,0,0,21
7468,7468,92,59,1622,1044,0,0,0,0,0,0,0,0,21
7469,7469,93,59,1638,1044,0,0,0,0,0,0,0,0,17
7470,7470,94,59,1654,1044,0,0,0,0,0,0,0,0,17
7471,7471,95,59,1670,1044,0,0,0,0,0,0,0,0,17
7472,7472,96,59,1686,1044,0,0,0,0,0,0,0,0,17
7473,7473,97,59,1702,1044,0,0,0,0,0,0,0,0,17
7474,7474,98,59,1718,1044,0,0,0,0,0,0,0,0,17
7475,7475,99,59,1734,1044,0,0,0,0,0,0,0,0,14
7476,7476,100,59,1750,1044,0,0,0,0,0,0,0,0,14
7477,7477,101,59,1766,1044,0,0,0,0,0,0,0,0,14
7478,7478,102,59,1782,1044,0,0,0,0,0,0,0,0,14
7479,7479,103,59,1798,1044,0,0,0,0,0,0,0,0,14
7480,7480,104,59,1814,1044,0,0,0,0,0,0,0,0,14
7481,7481,105,59,1830,1044,0,0,0,0,0,0,0,0,14
7482,7482,106,59,1846,1044,0,0,0,0,0,0,0,0,14
7483,7483,107,59,1862,1044,0,0,0,0,0,0,0,0,14
7484,7484,108,59,1878,1044,0,0,0,0,0,0,0,0,14
7485,7485,109,59,1894,1044,0,0,0,0,0,0,0,0,14
7486,7486,110,59,1910,1044,0,0,0,0,0,0,0,0,14
7487,7487,111,59,1926,1044,0,0,0,0,0,0,0,0,14
7488,7488,112,59,1942,1044,0,0,0,0,0,0,0,0,14
7489,7489,113,59,1958,1044,0,0,0,0,0,0,0,0,14
7490,7490,114,59,1974,1044,0,0,0,0,0,0,0,0,14
7491,7491,115,59,1990,1044,0,0,0,0,0,0,0,0,14
7492,7492,116,59,2006,1044,0,0,0,0,0,0,0,0,14
7493,7493,117,59,2022,1044,0,0,0,0,0,0,0,0,14
7494,7494,118,59,2038,1044,0,0,0,0,0,0,0,0,14
7495,7495,119,59,2054,1044,0,0,0,0,0,0,0,0,14
7496,7496,120,59,2070,1044,0,0,0,0,0,0,0,0,14
7497,7497,121,59,2086,1044,0,0,0,0,0,0,0,0,14
7498,7498,122,59,2102,1044,0,0,0,0,0,0,0,0,23
7499,7499,123,59,2118,1044,0,0,0,0,0,0,0,0,23
7500,7500,124,59,2134,1044,0,0,0,0,0,0,0,0,19
7501,7501,0,60,150,1060,0,0,0,0,0,0,0,0,19
7502,7502,1,60,166,1060,0,0,0,0,0,0,0,0,19
7503,7503,2,60,182,1060,0,0,0,0,0,0,0,0,19
7504,7504,3,60,198,1060,0,0,0,0,0,0,0,0,19
7505,7505,4,60,214,1060,0,0,0,0,0,0,0,0,19
7506,7506,5,60,230,1060,0,0,0,0,0,0,0,0,19
7507,7507,6,60,246,1060,0,0,0,0,0,0,0,0,19
7508,7508,7,60,262,1060,0,0,0,0,0,0,0,0,19
7509,7509,8,60,278,1060,0,0,0,0,0,0,0,0,19
7510,7510,9,60,294,1060,0,0,0,0,0,0,0,0,19
7511,7511,10,60,310,1060,0,0,0,0,0,0,0,0,19
7512,7512,11,60,326,1060,0,0,0,0,0,0,0,0,19
7513,7513,12,60,342,1060,0,0,0,0,0,0,0,0,19
7514,7514,13,60,358,1060,0,0,0,0,0,0,0,0,19
7515,7515,14,60,374,1060,0,0,0,0,0,0,0,0,19
7516,7516,15,60,390,1060,0,0,0,0,0,0,0,0,19
7517,7517,16,60,406,1060,0,0,0,0,0,0,0,0,19
7518,7518,17,60,422,1060,0,0,0,0,0,0,0,0,19
7519,7519,18,60,438,1060,0,0,0,0,0,0,0,0,19
7520,7520,19,60,454,1060,0,0,0,0,0,0,0,0,19
7521,7521,20,60,470,1060,0,0,0,0,0,0,0,0,19
7522,7522,21,60,486,1060,0,0,0,0,0,0,0,0,19
7523,7523,22,60,502,1060,0,0,0,0,0,0,0,0,19
7524,7524,23,60,518,1060,0,0,0,0,0,0,0,0,19
7525,7525,24,60,534,1060,0,0,0,0,0,0,0,0,19
7526,7526,25,60,550,1060,0,0,0,0,0,0,0,0,19
7527,7527,26,60,566,1060,0,0,0,0,0,0,0,0,19
7528,7528,27,60,582,1060,0,0,0,0,0,0,0,0,19
7529,7529,28,60,598,1060,0,0,0,0,0,0,0,0,19
7530,7530,29,60,614,1060,0,0,0,0,0,0,0,0,19
7531,7531,30,60,630,1060,0,0,0,0,0,0,0,0,19
7532,7532,31,60,646,1060,0,0,0,0,0,0,0,0,19
7533,7533,32,60,662,1060,0,0,0,0,0,0,0,0,19
7534,7534,33,60,678,1060,0,0,0,0,0,0,0,0,19
7535,7535,34,60,694,1060,0,0,0,0,0,0,0,0,19
7536,7536,35,60,710,1060,0,0,0,0,0,0,0,0,19
7537,7537,36,60,726,1060,0,0,0,0,0,0,0,0,19
7538,7538,37,60,742,1060,0,0,0,0,0,0,0,0,19
7539,7539,38,60,758,1060,0,0,0,0,0,0,0,0,19
7540,7540,39,60,774,1060,0,0,0,0,0,0,0,0,19
7541,7541,40,60,790,1060,0,0,0,0,0,0,0,0,19
7542,7542,41,60,806,1060,0,0,0,0,0,0,0,0,19
7543,7543,42,60,822,1060,0,0,0,0,0,0,0,0,19
7544,7544,43,60,838,1060,0,0,0,0,0,0,0,0,19
7545,7545,44,60,854,1060,0,0,0,0,0,0,0,0,19
7546,7546,45,60,870,1060,0,0,0,0,0,0,0,0,19
7547,7547,46,60,886,1060,0,0,0,0,0,0,0,0,19
7548,7548,47,60,902,1060,0,0,0,0,0,0,0,0,18
7549,7549,48,60,918,1060,0,0,0,0,0,0,0,0,18
7550,7550,49,60,934,1060,0,0,0,0,0,0,0,0,18
7551,7551,50,60,950,1060,0,0,0,0,0,0,0,0,18
7552,7552,51,60,966,1060,0,0,0,0,0,0,0,0,18
7553,7553,52,60,982,1060,0,0,0,0,0,0,0,0,20
7554,7554,53,60,998,1060,0,0,0,0,0,0,0,0,20
7555,7555,54,60,1014,1060,0,0,0,0,0,0,0,0,20
7556,7556,55,60,1030,1060,0,0,0,0,0,0,0,0,20
7557,7557,56,60,1046,1060,0,0,0,0,0,0,0,0,20
7558,7558,57,60,1062,1060,0,0,0,0,0,0,0,0,20
7559,7559,58,60,1078,1060,0,0,0,0,0,0,0,0,20
7560,7560,59,60,1094,1060,0,0,0,0,0,0,0,0,20
7561,7561,60,60,1110,1060,0,0,0,0,0,0,0,0,20
7562,7562,61,60,1126,1060,0,0,0,0,0,0,0,0,20
7563,7563,62,60,1142,1060,0,0,0,0,0,0,0,0,20
7564,7564,63,60,1158,1060,0,0,0,0,0,0,0,0,20
7565,7565,64,60,1174,1060,0,0,0,0,0,0,0,0,20
7566,7566,65,60,1190,1060,0,0,0,0,0,0,0,0,20
7567,7567,66,60,1206,1060,0,0,0,0,0,0,0,0,20
7568,7568,67,60,1222,1060,0,0,0,0,0,0,0,0,20
7569,7569,68,60,1238,1060,0,0,0,0,0,0,0,0,20
7570,7570,69,60,1254,1060,0,0,0,0,0,0,0,0,20
7571,7571,70,60,1270,1060,0,0,0,0,0,0,0,0,20
7572,7572,71,60,1286,1060,0,0,0,0,0,0,0,0,20
7573,7573,72,60,1302,1060,0,0,0,0,0,0,0,0,20
7574,7574,73,60,1318,1060,0,0,0,0,0,0,0,0,20
7575,7575,74,60,1334,1060,0,0,0,0,0,0,0,0,20
7576,7576,75,60,1350,1060,0,0,0,0,0,0,0,0,20
7577,7577,76,60,1366,1060,0,0,0,0,0,0,0,0,21
7578,7578,77,60,1382,1060,0,0,0,0,0,0,0,0,21
7579,7579,78,60,1398,1060,0,0,0,0,0,0,0,0,21
7580,7580,79,60,1414,1060,0,0,0,0,0,0,0,0,21
7581,7581,80,60,1430,1060,0,0,0,0,0,0,0,0,21
7582,7582,81,60,1446,1060,0,0,0,0,0,0,0,0,21
7583,7583,82,60,1462,1060,0,0,0,0,0,0,0,0,21
7584,7584,83,60,1478,1060,0,0,0,0,0,0,0,0,21
7585,7585,84,60,1494,1060,0,0,0,0,0,0,0,0,21
7586,7586,85,60,1510,1060,0,0,0,0,0,0,0,0,21
7587,7587,86,60,1526,1060,0,0,0,0,0,0,0,0,21
7588,7588,87,60,1542,1060,0,0,0,0,0,0,0,0,21
7589,7589,88,60,1558,1060,0,0,0,0,0,0,0,0,21
7590,7590,89,60,1574,1060,0,0,0,0,0,0,0,0,21
7591,7591,90,60,1590,1060,0,0,0,0,0,0,0,0,21
7592,7592,91,60,1606,1060,0,0,0,0,0,0,0,0,21
7593,7593,92,60,1622,1060,0,0,0,0,0,0,0,0,21
7594,7594,93,60,1638,1060,0,0,0,0,0,0,0,0,17
7595,7595,94,60,1654,1060,0,0,0,0,0,0,0,0,17
7596,7596,95,60,1670,1060,0,0,0,0,0,0,0,0,17
7597,7597,96,60,1686,1060,0,0,0,0,0,0,0,0,17
7598,7598,97,60,1702,1060,0,0,0,0,0,0,0,0,17
7599,7599,98,60,1718,1060,0,0,0,0,0,0,0,0,17
7600,7600,99,60,1734,1060,0,0,0,0,0,0,0,0,14
7601,7601,100,60,1750,1060,0,0,0,0,0,0,0,0,14
7602,7602,101,60,1766,1060,0,0,0,0,0,0,0,0,14
7603,7603,102,60,1782,1060,0,0,0,0,0,0,0,0,14
7604,7604,103,60,1798,1060,0,0,0,0,0,0,0,0,14
7605,7605,104,60,1814,1060,0,0,0,0,0,0,0,0,14
7606,7606,105,60,1830,1060,0,0,0,0,0,0,0,0,14
7607,7607,106,60,1846,1060,0,0,0,0,0,0,0,0,14
7608,7608,107,60,1862,1060,0,0,0,0,0,0,0,0,14
7609,7609,108,60,1878,1060,0,0,0,0,0,0,0,0,14
7610,7610,109,60,1894,1060,0,0,0,0,0,0,0,0,14
7611,7611,110,60,1910,1060,0,0,0,0,0,0,0,0,14
7612,7612,111,60,1926,1060,0,0,0,0,0,0,0,0,14
7613,7613,112,60,1942,1060,0,0,0,0,0,0,0,0,14
7614,7614,113,60,1958,1060,0,0,0,0,0,0,0,0,14
7615,7615,114,60,1974,1060,0,0,0,0,0,0,0,0,14
7616,7616,115,60,1990,1060,0,0,0,0,0,0,0,0,14
7617,7617,116,60,2006,1060,0,0,0,0,0,0,0,0,14
7618,7618,117,60,2022,1060,0,0,0,0,0,0,0,0,14
7619,7619,118,60,2038,1060,0,0,0,0,0,0,0,0,14
7620,7620,119,60,2054,1060,0,0,0,0,0,0,0,0,14
7621,7621,120,60,2070,1060,0,0,0,0,0,0,0,0,14
7622,7622,121,60,2086,1060,0,0,0,0,0,0,0,0,14
7623,7623,122,60,2102,1060,0,0,0,0,0,0,0,0,23
7624,7624,123,60,2118,1060,0,0,0,0,0,0,0,0,23
7625,7625,124,60,2134,1060,0,0,0,0,0,0,0,0,19
7626,7626,0,61,150,1076,0,0,0,0,0,0,0,0,19
7627,7627,1,61,166,1076,0,0,0,0,0,0,0,0,19
7628,7628,2,61,182,1076,0,0,0,0,0,0,0,0,19
7629,7629,3,61,198,1076,0,0,0,0,0,0,0,0,19
7630,7630,4,61,214,1076,0,0,0,0,0,0,0,0,19
7631,7631,5,61,230,1076,0,0,0,0,0,0,0,0,19
7632,7632,6,61,246,1076,0,0,0,0,0,0,0,0,19
7633,7633,7,61,262,1076,0,0,0,0,0,0,0,0,19
7634,7634,8,61,278,1076,0,0,0,0,0,0,0,0,19
7635,7635,9,61,294,1076,0,0,0,0,0,0,0,0,19
7636,7636,10,61,310,1076,0,0,0,0,0,0,0,0,19
7637,7637,11,61,326,1076,0,0,0,0,0,0,0,0,19
7638,7638,12,61,342,1076,0,0,0,0,0,0,0,0,19
7639,7639,13,61,358,1076,0,0,0,0,0,0,0,0,19
7640,7640,14,61,374,1076,0,0,0,0,0,0,0,0,19
7641,7641,15,61,390,1076,0,0,0,0,0,0,0,0,19
7642,7642,16,61,406,1076,0,0,0,0,0,0,0,0,19
7643,7643,17,61,422,1076,0,0,0,0,0,0,0,0,19
7644,7644,18,61,438,1076,0,0,0,0,0,0,0,0,19
7645,7645,19,61,454,1076,0,0,0,0,0,0,0,0,19
7646,7646,20,61,470,1076,0,0,0,0,0,0,0,0,19
7647,7647,21,61,486,1076,0,0,0,0,0,0,0,0,19
7648,7648,22,61,502,1076,0,0,0,0,0,0,0,0,19
7649,7649,23,61,518,1076,0,0,0,0,0,0,0,0,19
7650,7650,24,61,534,1076,0,0,0,0,0,0,0,0,19
7651,7651,25,61,550,1076,0,0,0,0,0,0,0,0,19
7652,7652,26,61,566,1076,0,0,0,0,0,0,0,0,19
7653,7653,27,61,582,1076,0,0,0,0,0,0,0,0,19
7654,7654,28,61,598,1076,0,0,0,0,0,0,0,0,19
7655,7655,29,61,614,1076,0,0,0,0,0,0,0,0,19
7656,7656,30,61,630,1076,0,0,0,0,0,0,0,0,19
7657,7657,31,61,646,1076,0,0,0,0,0,0,0,0,19
7658,7658,32,61,662,1076,0,0,0,0,0,0,0,0,19
7659,7659,33,61,678,1076,0,0,0,0,0,0,0,0,19
7660,7660,34,61,694,1076,0,0,0,0,0,0,0,0,19
7661,7661,35,61,710,1076,0,0,0,0,0,0,0,0,19
7662,7662,36,61,726,1076,0,0,0,0,0,0,0,0,19
7663,7663,37,61,742,1076,0,0,0,0,0,0,0,0,19
7664,7664,38,61,758,1076,0,0,0,0,0,0,0,0,19
7665,7665,39,61,774,1076,0,0,0,0,0,0,0,0,19
7666,7666,40,61,790,1076,0,0,0,0,0,0,0,0,19
7667,7667,41,61,806,1076,0,0,0,0,0,0,0,0,19
7668,7668,42,61,822,1076,0,0,0,0,0,0,0,0,19
7669,7669,43,61,838,1076,0,0,0,0,0,0,0,0,19
7670,7670,44,61,854,1076,0,0,0,0,0,0,0,0,19
7671,7671,45,61,870,1076,0,0,0,0,0,0,0,0,19
7672,7672,46,61,886,1076,0,0,0,0,0,0,0,0,19
7673,7673,47,61,902,1076,0,0,0,0,0,0,0,0,19
7674,7674,48,61,918,1076,0,0,0,0,0,0,0,0,19
7675,7675,49,61,934,1076,0,0,0,0,0,0,0,0,19
7676,7676,50,61,950,1076,0,0,0,0,0,0,0,0,19
7677,7677,51,61,966,1076,0,0,0,0,0,0,0,0,18
7678,7678,52,61,982,1076,0,0,0,0,0,0,0,0,18
7679,7679,53,61,998,1076,0,0,0,0,0,0,0,0,20
7680,7680,54,61,1014,1076,0,0,0,0,0,0,0,0,20
7681,7681,55,61,1030,1076,0,0,0,0,0,0,0,0,20
7682,7682,56,61,1046,1076,0,0,0,0,0,0,0,0,20
7683,7683,57,61,1062,1076,0,0,0,0,0,0,0,0,20
7684,7684,58,61,1078,1076,0,0,0,0,0,0,0,0,20
7685,7685,59,61,1094,1076,0,0,0,0,0,0,0,0,20
7686,7686,60,61,1110,1076,0,0,0,0,0,0,0,0,20
7687,7687,61,61,1126,1076,0,0,0,0,0,0,0,0,20
7688,7688,62,61,1142,1076,0,0,0,0,0,0,0,0,20
7689,7689,63,61,1158,1076,0,0,0,0,0,0,0,0,20
7690,7690,64,61,1174,1076,0,0,0,0,0,0,0,0,20
7691,7691,65,61,1190,1076,0,0,0,0,0,0,0,0,20
7692,7692,66,61,1206,1076,0,0,0,0,0,0,0,0,20
7693,7693,67,61,1222,1076,0,0,0,0,0,0,0,0,20
7694,7694,68,61,1238,1076,0,0,0,0,0,0,0,0,20
7695,7695,69,61,1254,1076,0,0,0,0,0,0,0,0,20
7696,7696,70,61,1270,1076,0,0,0,0,0,0,0,0,20
7697,7697,71,61,1286,1076,0,0,0,0,0,0,0,0,20
7698,7698,72,61,1302,1076,0,0,0,0,0,0,0,0,20
7699,7699,73,61,1318,1076,0,0,0,0,0,0,0,0,20
7700,7700,74,61,1334,1076,0,0,0,0,0,0,0,0,20
7701,7701,75,61,1350,1076,0,0,0,0,0,0,0,0,21
7702,7702,76,61,1366,1076,0,0,0,0,0,0,0,0,21
7703,7703,77,61,1382,1076,0,0,0,0,0,0,0,0,21
7704,7704,78,61,1398,1076,0,0,0,0,0,0,0,0,21
7705,7705,79,61,1414,1076,0,0,0,0,0,0,0,0,21
7706,7706,80,61,1430,1076,0,0,0,0,0,0,0,0,21
7707,7707,81,61,1446,1076,0,0,0,0,0,0,0,0,21
7708,7708,82,61,1462,1076,0,0,0,0,0,0,0,0,21
7709,7709,83,61,1478,1076,0,0,0,0,0,0,0,0,21
7710,7710,84,61,1494,1076,0,0,0,0,0,0,0,0,21
7711,7711,85,61,1510,1076,0,0,0,0,0,0,0,0,21
7712,7712,86,61,1526,1076,0,0,0,0,0,0,0,0,21
7713,7713,87,61,1542,1076,0,0,0,0,0,0,0,0,21
7714,7714,88,61,1558,1076,0,0,0,0,0,0,0,0,21
7715,7715,89,61,1574,1076,0,0,0,0,0,0,0,0,21
7716,7716,90,61,1590,1076,0,0,0,0,0,0,0,0,21
7717,7717,91,61,1606,1076,0,0,0,0,0,0,0,0,21
7718,7718,92,61,1622,1076,0,0,0,0,0,0,0,0,21
7719,7719,93,61,1638,1076,0,0,0,0,0,0,0,0,17
7720,7720,94,61,1654,1076,0,0,0,0,0,0,0,0,17
7721,7721,95,61,1670,1076,0,0,0,0,0,0,0,0,17
7722,7722,96,61,1686,1076,0,0,0,0,0,0,0,0,17
7723,7723,97,61,1702,1076,0,0,0,0,0,0,0,0,17
7724,7724,98,61,1718,1076,0,0,0,0,0,0,0,0,17
7725,7725,99,61,1734,1076,0,0,0,0,0,0,0,0,14
7726,7726,100,61,1750,1076,0,0,0,0,0,0,0,0,14
7727,7727,101,61,1766,1076,0,0,0,0,0,0,0,0,14
7728,7728,102,61,1782,1076,0,0,0,0,0,0,0,0,14
7729,7729,103,61,1798,1076,0,0,0,0,0,0,0,0,14
7730,7730,104,61,1814,1076,0,0,0,0,0,0,0,0,14
7731,7731,105,61,1830,1076,0,0,0,0,0,0,0,0,14
7732,7732,106,61,1846,1076,0,0,0,0,0,0,0,0,14
7733,7733,107,61,1862,1076,0,0,0,0,0,0,0,0,14
7734,7734,108,61,1878,1076,0,0,0,0,0,0,0,0,14
7735,7735,109,61,1894,1076,0,0,0,0,0,0,0,0,14
7736,7736,110,61,1910,1076,0,0,0,0,0,0,0,0,14
7737,7737,111,61,1926,1076,0,0,0,0,0,0,0,0,14
7738,7738,112,61,1942,1076,0,0,0,0,0,0,0,0,14
7739,7739,113,61,1958,1076,0,0,0,0,0,0,0,0,14
7740,7740,114,61,1974,1076,0,0,0,0,0,0,0,0,14
7741,7741,115,61,1990,1076,0,0,0,0,0,0,0,0,14
7742,7742,116,61,2006,1076,0,0,0,0,0,0,0,0,14
7743,7743,117,61,2022,1076,0,0,0,0,0,0,0,0,14
7744,7744,118,61,2038,1076,0,0,0,0,0,0,0,0,14
7745,7745,119,61,2054,1076,0,0,0,0,0,0,0,0,14
7746,7746,120,61,2070,1076,0,0,0,0,0,0,0,0,14
7747,7747,121,61,2086,1076,0,0,0,0,0,0,0,0,23
7748,7748,122,61,2102,1076,0,0,0,0,0,0,0,0,23
7749,7749,123,61,2118,1076,0,0,0,0,0,0,0,0,22
7750,7750,124,61,2134,1076,0,0,0,0,0,0,0,0,19
7751,7751,0,62,150,1092,0,0,0,0,0,0,0,0,19
7752,7752,1,62,166,1092,0,0,0,0,0,0,0,0,19
7753,7753,2,62,182,1092,0,0,0,0,0,0,0,0,19
7754,7754,3,62,198,1092,0,0,0,0,0,0,0,0,19
7755,7755,4,62,214,1092,0,0,0,0,0,0,0,0,19
7756,7756,5,62,230,1092,0,0,0,0,0,0,0,0,19
7757,7757,6,62,246,1092,0,0,0,0,0,0,0,0,19
7758,7758,7,62,262,1092,0,0,0,0,0,0,0,0,19
7759,7759,8,62,278,1092,0,0,0,0,0,0,0,0,19
7760,7760,9,62,294,1092,0,0,0,0,0,0,0,0,19
7761,7761,10,62,310,1092,0,0,0,0,0,0,0,0,19
7762,7762,11,62,326,1092,0,0,0,0,0,0,0,0,19
7763,7763,12,62,342,1092,0,0,0,0,0,0,0,0,19
7764,7764,13,62,358,1092,0,0,0,0,0,0,0,0,19
7765,7765,14,62,374,1092,0,0,0,0,0,0,0,0,19
7766,7766,15,62,390,1092,0,0,0,0,0,0,0,0,19
7767,7767,16,62,406,1092,0,0,0,0,0,0,0,0,19
7768,7768,17,62,422,1092,0,0,0,0,0,0,0,0,19
7769,7769,18,62,438,1092,0,0,0,0,0,0,0,0,19
7770,7770,19,62,454,1092,0,0,0,0,0,0,0,0,19
7771,7771,20,62,470,1092,0,0,0,0,0,0,0,0,19
7772,7772,21,62,486,1092,0,0,0,0,0,0,0,0,19
